Loan_ID,BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
890207,0,19300,148542,195791,DebtCon,ProfExe,12,,,110.3276351,0,23,30.53661059
198609,0,19300,73668,89061,DebtCon,Other,0,2,1,113.4535612,2,25,33.49881538
825556,0,19300,31950,53814,DebtCon,ProfExe,17,0,0,178.4596372,1,20,37.13471233
771015,1,19300,27747,43740,DebtCon,Office,7,1,0,167.6579808,1,16,35.08607055
801488,0,19300,76807,103026,CarImp,Mgr,13,0,0,169.2487527,0,27,34.87635872
704992,0,19300,99714,126965,CarImp,Mgr,0,0,1,301.753574,1,20,43.29094169
385095,1,19300,152000,182000,CarImp,Self,1,,,,,,
111807,0,19300,39926,101208,CarImp,Other,4,0,0,140.0516383,0,14,31.54569415
494261,0,19300,33970,102792,CarImp,Other,6,0,0,145.0202453,0,14,31.87421747
539896,0,19300,98769,121140,CarImp,Mgr,0,0,1,313.9245154,0,20,43.08554305
508534,0,19300,146465,192854,DebtCon,ProfExe,13,,,110.6488068,1,23,29.97557603
288597,0,19300,91004,116827,DebtCon,ProfExe,6,0,0,163.2821181,1,20,20.20603258
876889,0,19300,51580,83518,DebtCon,Other,13,0,0,89.525932,0,9,7.148413213
377424,1,19300,96454,157809,DebtCon,Other,3,0,0,1168.233561,0,0,40.20613826
442624,0,19300,72752,106084,DebtCon,Office,11,0,0,193.7070998,1,13,30.68610563
909998,0,19400,39928,106271,CarImp,Other,6,0,0,129.1782772,0,14,31.92215492
486978,0,19400,45036,78900,,,,,,,,,40.02396798
960064,0,19400,63508,12414,DebtCon,Other,5,,,64.40760462,1,16,40.57016916
280803,0,19400,167450,200902,DebtCon,ProfExe,9,0,0,264.6979824,1,37,25.63079874
468562,0,19400,51360,76100,DebtCon,Office,1,0,0,222.8321181,0,11,36.2633362
652960,0,19400,39334,103578,CarImp,Other,6,0,0,127.5305161,0,15,31.36762718
845507,0,19400,53000,82800,DebtCon,Other,18,0,0,206.9666667,1,22,
955386,0,19400,109812,172705,DebtCon,Office,5,0,0,204.1054149,3,23,43.33840721
578420,0,19400,110745,173474,DebtCon,Office,6,0,0,217.4067053,4,23,42.22040715
749820,1,19400,86219,126904,CarImp,Other,0,0,0,,0,0,34.48084978
959004,1,19400,178000,219300,CarImp,ProfExe,12,0,0,214.3666667,0,26,
182014,0,19400,52677,80424,DebtCon,Mgr,9,2,0,65.84753037,2,28,34.9508231
148970,0,19400,71515,100771,DebtCon,Other,,1,1,223.1710844,2,13,40.7050437
975621,0,19500,94543,127718,DebtCon,ProfExe,11,,,132.4078556,,24,30.85706709
258297,1,19500,100077,122352,DebtCon,Office,3,0,0,58.86102746,0,9,38.12151833
429390,0,19500,51333,77732,,,,,,,,,37.39831656
604122,0,19500,92663,152627,CarImp,ProfExe,3,0,0,106.7126279,0,16,35.3676568
197530,0,19500,98718,122659,CarImp,Mgr,0,0,1,324.2570838,0,20,42.54602091
755201,0,19500,88909,140092,DebtCon,Mgr,13,0,0,163.5625044,1,25,33.00501666
178084,0,19500,9475,30000,DebtCon,Other,0,1,0,33.46666667,2,4,
347911,0,19500,105000,138375,DebtCon,Office,12,0,2,219.1333333,0,25,
947773,1,19500,50000,89100,,ProfExe,7,2,1,86.23333333,4,25,
773094,1,19500,47000,70000,DebtCon,Mgr,15,0,0,220.1666667,5,21,
740890,0,19500,8861,170687,CarImp,Mgr,23,0,0,76.78849548,2,20,31.58400286
717763,0,19500,58474,89240,DebtCon,Office,6,,,172.8721455,,15,38.82378279
182951,0,19500,52080,89913,DebtCon,Other,12,0,0,110.7603066,0,9,4.337283357
472694,0,19500,58638,13930,DebtCon,Other,4,,,69.00502713,0,16,42.50002486
298765,0,19500,48835,72566,DebtCon,ProfExe,9,0,0,191.2753966,1,42,39.61242564
636301,0,19500,10506,70945,DebtCon,Office,,0,0,247.7919915,0,22,39.75560513
594580,0,19500,100446,121516,CarImp,Mgr,0,0,0,306.1111041,1,20,43.02182338
843850,0,19600,64000,90000,DebtCon,Mgr,9,0,0,195.8,2,19,
614929,1,19600,117646,149975,DebtCon,Other,4,0,0,114.2136149,1,12,31.22280265
369730,1,19600,94419,123705,DebtCon,Self,19,,2,92.7393804,0,22,84.37903408
34341,0,19600,55169,86203,DebtCon,Other,18,0,0,223.6033292,1,22,33.7552728
144416,1,19600,109500,136000,DebtCon,ProfExe,12,2,0,183.9666667,3,32,
865237,0,19600,33284,61824,DebtCon,Other,14,0,0,119.4730729,1,17,37.78452367
756684,0,19600,53662,80055,DebtCon,Other,6,,,99.08554237,0,8,37.51829781
82602,0,19600,49984,84519,DebtCon,Other,12,0,0,92.81133322,0,10,7.614065422
472299,0,19600,85984,112721,DebtCon,Mgr,18,0,0,239.1377941,4,31,36.03118029
369082,0,19600,128876,162994,DebtCon,Office,2,,1,382.312217,,52,36.06796344
472081,0,19700,33529,61209,DebtCon,Other,17,0,0,112.1587412,0,18,40.72529612
12206,0,19700,49793,113200,DebtCon,ProfExe,16,0,0,251.1041979,0,19,25.03374575
709349,1,19700,62351,84624,DebtCon,Mgr,0,1,0,88.12651677,1,22,54.24133474
698382,0,19700,93040,113362,DebtCon,ProfExe,6,0,0,135.8138569,3,21,19.70439447
579877,0,19700,32989,75950,DebtCon,ProfExe,9,0,0,283.1,0,19,
769787,0,19700,23921,134867,DebtCon,Other,9,0,0,374.1271833,0,10,38.8656552
882399,0,19700,60999,89841,DebtCon,Office,0,0,0,82.10388101,0,22,36.27999035
249844,0,19700,5700,24457,DebtCon,Other,,0,0,60.15632991,1,19,41.36387828
476104,0,19700,105135,147353,DebtCon,Office,11,0,2,225.6961276,0,24,43.00965053
802686,0,19700,70709,97394,DebtCon,Mgr,0,0,0,94.86046638,0,17,25.55670764
19009,1,19700,139534,172125,DebtCon,Other,0,0,0,101.9435185,6,17,32.76108398
861885,0,19700,19349,133226,DebtCon,Other,9,0,0,342.3163573,1,9,40.14790835
505249,0,19800,73557,95770,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737
691665,0,19800,56745,83146,DebtCon,Other,11,0,0,85.25361922,0,10,7.862193632
167897,0,19800,51454,68073,CarImp,Office,1,0,0,130.9747908,0,17,32.30494412
935614,0,19800,47488,77916,,,,,,,,,37.3082467
789347,0,19800,99137,121781,CarImp,Mgr,4,0,1,302.1278732,1,20,39.51062834
350858,0,19800,13830,85587,DebtCon,Other,20,0,0,229.5182951,3,40,35.31106586
351838,0,19800,63701,14609,DebtCon,Other,4,,,62.3597382,1,17,41.87419791
158224,0,19800,65021,95188,DebtCon,Mgr,1,0,0,73.0813375,0,16,27.44254252
361642,0,19800,69174,95154,CarImp,ProfExe,6,0,0,59.45925619,0,16,31.25482163
234329,0,19900,90966,154351,CarImp,ProfExe,4,0,0,103.9754422,0,17,35.40591994
583429,0,19900,128219,162012,DebtCon,Office,1,,0,374.0237669,,52,37.88816696
409918,0,19900,168732,224270,DebtCon,Office,12,0,0,217.6372546,0,32,41.5493313
396214,0,19900,64620,91504,DebtCon,Office,6,,,178.5748659,,16,37.72580119
305079,0,19900,45748,82516,,,,,,,,,39.31387801
738049,0,19900,96435,130019,DebtCon,Office,27,0,0,274.2825562,3,16,32.46920265
767441,0,19900,132878,199172,CarImp,ProfExe,14,0,0,197.923806,0,22,35.33060397
370759,0,19900,25589,90051,DebtCon,ProfExe,8,0,0,138.9905144,0,20,30.27109244
727681,1,19900,93619,130000,DebtCon,Office,9,2,5,210.9666667,2,18,
478176,0,19900,170947,222227,DebtCon,Office,13,0,0,220.0164639,1,31,42.23579636
885602,0,19900,68830,107598,DebtCon,Office,10,0,0,202.9341954,2,13,30.95751627
912924,0,19900,4641,23636,DebtCon,Other,,0,0,63.53525475,1,19,40.44237823
792914,0,19900,16232,70592,DebtCon,Office,,0,0,242.3654026,0,22,39.44625142
202040,0,19900,74193,94078,CarImp,ProfExe,7,0,0,81.4143517,0,15,32.03355046
311674,0,19900,78142,102085,CarImp,Mgr,12,0,0,160.3670328,0,27,34.09975711
127426,0,20000,59936,12737,DebtCon,Other,5,,,63.39540036,0,17,40.44657932
141597,0,20000,38955,80680,DebtCon,ProfExe,8,0,0,295.3007793,0,18,40.39095601
361552,0,20000,9647,31920,DebtCon,Other,0,1,0,24.68623145,1,3,28.94036033
653681,0,20000,43087,61438,DebtCon,Other,14,0,0,276.5624153,0,20,29.29517878
946475,0,20000,99000,140000,CarImp,,,,,,,,
143427,1,20000,72000,103000,DebtCon,ProfExe,0.5,0,0,174.3,3,23,
488997,0,20000,170706,224233,DebtCon,Office,11,0,0,207.0346845,0,32,41.10248922
260491,0,20000,46775,70236,DebtCon,ProfExe,9,0,0,179.0823743,1,41,40.43069541
805145,1,20000,68958,99875,DebtCon,ProfExe,11,1,1,117.6666667,0,23,
385357,1,20000,,115750,CarImp,Other,,0,2,132.5333333,0,10,
639642,1,20000,71254,109200,DebtCon,Other,10,,,,,,
658066,1,20000,27900,,CarImp,Mgr,21,,,,,,
757104,1,20000,145500,194000,CarImp,Self,4.5,0,0,67.9,5,5,
83537,1,20000,125000,165000,DebtCon,ProfExe,2,0,0,314.5,0,30,
836558,1,20000,73400,94000,DebtCon,Mgr,9,0,0,270,2,14,
427236,0,20000,99300,139150,CarImp,ProfExe,10,0,0,162.3666667,1,23,
815748,0,20000,69742.61,180000,,Other,11,0,0,366.3,1,17,
208228,0,20000,59964,100000,DebtCon,Office,8,,1,106.8333333,2,18,
24733,0,20000,,90000,CarImp,Other,8,0,0,181.7,1,16,
208653,0,20000,30000,46500,CarImp,Self,5,1,,127.6,,11,
823720,0,20000,79741,117600,DebtCon,Other,10,0,0,291.1666667,2,17,
75905,0,20000,55746,105230,DebtCon,ProfExe,16,0,3,282.0666667,1,36,
400838,0,20000,85704,94200,DebtCon,ProfExe,2,1,0,123.9,0,20,
26446,0,20000,,73800,DebtCon,Sales,4,0,0,404.7666667,0,24,
341561,0,20000,125000,162975,DebtCon,ProfExe,7,0,0,178.5333333,0,38,
158720,0,20000,13316,50150,DebtCon,Other,26,0,2,214.0333333,0,25,
39224,0,20000,32000,56373,DebtCon,Other,1,0,0,113.5666667,1,17,
771433,0,20000,126324,171450,,Mgr,26,,5,329.5666667,1,28,
397025,0,20000,,64928.84,CarImp,Office,8,0,0,122.6666667,2,5,
566490,0,20000,66820,100000,CarImp,Other,5,0,0,217.2666667,1,13,
261756,0,20000,56135,93234,CarImp,ProfExe,18,0,0,630.0333333,1,24,
566353,0,20000,81800,106600,DebtCon,Mgr,24,,1,313.7666667,1,43,
25885,0,20000,61843,95595,CarImp,Office,14,0,0,135.9666667,0,14,
597647,0,20000,49034,98250,DebtCon,Office,2,0,4,167.3666667,0,47,
424871,0,20000,74368,105000,DebtCon,Other,,0,0,180.6,2,25,
358494,0,20000,145000,117500,,ProfExe,5,0,0,96.4,3,34,
803925,0,20000,56683,90600,DebtCon,Office,2,0,0,155.2,1,22,
159118,0,20000,135631.66,177000,CarImp,Mgr,8,0,0,321.6333333,0,17,
570129,0,20000,,128042,CarImp,Other,0,0,0,314.5333333,3,21,
518669,0,20000,29400,52000,DebtCon,Other,,0,0,219.1333333,0,13,
633607,0,20000,132436,180000,DebtCon,ProfExe,22,0,0,221.1666667,1,24,
259853,0,20000,83205,132000,DebtCon,Other,11,0,0,97.4,3,15,
954065,0,20000,127826,277500,CarImp,Mgr,3,0,0,193.8,0,15,
298069,0,20000,39000,62000,DebtCon,Office,6,0,0,170.4333333,2,27,
307147,1,20000,161000,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,
731303,1,20000,117820,154000,DebtCon,Mgr,3,0,0,70.99812734,0,29,
442173,1,20000,60336,132430,DebtCon,Other,25,1,0,258.6666667,1,21,
784832,1,20000,151982,,DebtCon,Self,,2,5,146.5,1,43,
100346,1,20000,78500,109725,DebtCon,ProfExe,9.8,,1,117.6666667,2,30,
734066,1,20000,104000,139900,DebtCon,Other,15,1,1,95.36666667,4,49,
649810,1,20000,16000,87300,DebtCon,Other,28,1,6,232.3333333,1,21,
730902,1,20000,122000,166100,DebtCon,ProfExe,2.6,0,2,206.9666667,1,18,
438727,1,20000,47696.03,112700,DebtCon,Other,16,0,3,123.7666667,0,23,
428287,1,20000,14361,50000,DebtCon,Other,,0,1,216.0666667,1,10,
536099,1,20000,143000,185625,DebtCon,Office,1.5,2,3,73.03333333,2,11,
738791,1,20000,21300,308600,CarImp,ProfExe,2,1,0,274.9,0,30,
212455,1,20000,11000,75000,DebtCon,Other,7,1,3,267.8333333,1,23,
967555,1,20000,116932,138072,CarImp,Other,19,0,0,171.4666667,2,23,
592496,1,20000,70862,201500,,Mgr,9.3,0,1,290.1667057,1,25,
76204,1,20000,87800,163800,,Mgr,14,2,6,244.0666667,,25,
45482,1,20000,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,
775924,1,20000,142500,190000,DebtCon,Mgr,0.2,2,4,313.5333333,3,18,
892174,1,20000,107000,146400,DebtCon,Office,0.1,0,2,234.3333333,2,32,
174836,1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,
99127,0,20000,23140,47548,DebtCon,Other,1,,,322.0045958,,24,35.45950962
458532,0,20000,27782,58313,DebtCon,ProfExe,16,0,0,185.1706372,1,20,38.68480699
515384,0,20000,,78232,DebtCon,Sales,2,0,0,399.7418818,0,23,23.94885433
283892,0,20000,22036,51068,DebtCon,Other,25,0,2,210.7198667,0,25,29.16004451
727141,0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.6374388,0,20,30.20689334
671787,0,20000,9722,173518,CarImp,Mgr,21,0,0,89.21195484,2,20,31.12087741
230845,0,20000,105422,146613,CarImp,,,,,,,,38.03985503
170663,0,20000,,26507,DebtCon,ProfExe,7,0,0,92.42667382,1,19,20.68374038
485804,0,20000,,130063,CarImp,Other,2,0,0,323.9019547,2,21,32.31441938
600587,0,20000,129682,180746,,Mgr,24,,4,322.2002586,0,27,30.89117139
414789,0,20100,78915,119400,DebtCon,Mgr,18,0,0,232.8267062,4,30,36.64867972
351002,0,20100,74013,106578,CarImp,Mgr,13,1,0,164.4458113,0,27,33.91624415
365266,0,20100,14749,74584,DebtCon,Office,,0,0,252.6059316,0,22,38.80187707
537431,0,20100,38614,56295,CarImp,Self,3,1,,132.6165215,,11,25.79265349
725117,0,20100,20153,94279,DebtCon,Other,21,0,0,227.1825172,2,40,36.6966301
692841,0,20100,,22971,DebtCon,ProfExe,5,0,0,102.7266545,1,18,18.50780264
779304,0,20100,70491,100797,DebtCon,Other,,2,0,247.0372718,2,14,40.27214938
599631,1,20100,16755,29412,CarImp,Other,3,1,0,62.0501108,2,21,58.1321829
933818,1,20100,54098,88939,,,,,,,,,
287104,0,20100,62661,87329,DebtCon,Other,18,0,0,198.3413433,0,22,32.83817817
559304,0,20100,36486,46883,CarImp,Self,3,0,,117.783379,,10,24.85145676
804403,0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131
499890,0,20100,45764,79967,,,,,,,,,38.64772791
374410,0,20100,59726,79982,DebtCon,Mgr,8,1,0,74.21075866,2,28,36.84692179
819560,0,20100,57192,82870,DebtCon,Other,5,,,91.70143677,0,7,36.6352308
435045,0,20100,104183,139637,CarImp,ProfExe,10,0,0,162.0041808,1,23,34.62420281
742291,0,20100,72775,102308,DebtCon,Office,8,0,0,206.4788452,2,13,32.78297142
223430,0,20100,171132,201214,DebtCon,ProfExe,11,0,0,250.9230696,0,38,25.96553266
937099,0,20100,137009,286955,CarImp,Mgr,3,0,0,196.9841162,0,14,30.08535009
49992,0,20100,84965,110676,DebtCon,Mgr,18,0,0,244.02973,5,30,38.62783022
31805,0,20200,105278,180304,DebtCon,Office,6,0,0,218.6578187,3,24,41.80676309
757756,0,20200,9297,26699,DebtCon,Other,,0,0,55.70549729,2,18,41.71895839
48955,0,20200,88020,139200,DebtCon,Other,10,0,0,99.04640244,3,15,39.91695729
243956,0,20200,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.2904395
831410,0,20200,125647,166423,DebtCon,Office,1,,0,395.1487613,,51,36.13250999
463644,0,20200,61303,97780,CarImp,ProfExe,17,0,1,632.1031857,1,24,20.73703901
956304,0,20200,,72469,CarImp,Office,8,0,0,120.303257,2,5,20.50577116
578309,0,20200,137000,174685,DebtCon,ProfExe,6,,,183.6666667,5,43,
96954,0,20200,35819,49843,CarImp,Self,4,0,,121.1022295,,11,27.0375129
519130,0,20200,51588,121752,DebtCon,ProfExe,14,0,0,253.2489667,0,20,26.43068063
15946,0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.01179994
647639,0,20200,45088,65211,DebtCon,Office,10,0,2,118.5696695,1,22,43.45451215
532528,1,20200,33000,62400,CarImp,Other,1,0,0,123.8,2,2,
445980,0,20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835
96992,0,20200,51449,69060,DebtCon,Office,2,0,0,216.218081,0,12,33.33358202
622464,0,20200,,68031,CarImp,Office,6,0,0,120.593465,1,4,18.32048799
45070,0,20200,34676,62987,DebtCon,Other,1,0,0,112.7990866,0,17,22.09304595
287602,0,20200,59347,97816,CarImp,ProfExe,18,0,0,618.7358902,1,24,21.66864227
462786,0,20200,41479,70102,DebtCon,Office,5,0,0,172.9117149,2,26,33.83467117
226717,1,20200,82181,119535,DebtCon,Office,41,0,0,105.2192967,3,28,52.73486061
100658,0,20200,130401,171686,DebtCon,ProfExe,7,0,0,178.9425448,0,38,20.32713791
741558,0,20300,59809,107994,DebtCon,ProfExe,15,0,3,263.9912932,0,36,26.50856379
975490,0,20300,90048,129230,DebtCon,ProfExe,13,,,134.9425973,,25,30.23655405
960181,0,20300,71387,107363,CarImp,Other,4,0,0,219.8747302,0,13,29.5672214
618318,0,20300,37056,55027,DebtCon,Other,,0,0,223.5536916,0,13,40.3260493
339758,0,20300,82996,118224,DebtCon,Other,11,0,0,287.6116049,1,16,34.18708305
660715,0,20300,36360,57905,DebtCon,Other,,0,0,214.9704843,0,12,39.26309424
147045,0,20300,153896,200279,DebtCon,Other,7,0,0,,2,16,29.07518765
601393,0,20300,21281,90551,DebtCon,Other,22,0,0,219.0882238,2,41,37.15549756
727343,1,20300,63803,89079,DebtCon,ProfExe,21,0,4,323.8085733,4,28,45.8759169
79685,0,20300,37388,55703,DebtCon,Other,,0,0,222.733567,0,12,39.81473684
547802,1,20300,77325,133075,DebtCon,Office,19,1,0,166.1260891,4,21,40.73602194
577698,1,20300,180254,220843,CarImp,ProfExe,11,0,0,217.1281672,0,25,41.56310065
445766,1,20300,66667,92158,DebtCon,ProfExe,9,3,1,174.8921056,2,64,40.545681
91732,0,20300,94781,125948,DebtCon,ProfExe,12,,,148.6556875,,24,33.18367731
660616,0,20300,13838,30813,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301
478721,0,20400,173975,219297,DebtCon,Office,12,0,0,198.5572405,0,32,40.7848993
382628,0,20400,29985,54038,DebtCon,ProfExe,15,0,0,177.5936728,1,20,35.55430368
546256,0,20400,86559,123114,DebtCon,Other,9,0,0,280.7932257,2,16,34.43917111
580378,0,20400,99781,128452,DebtCon,Office,23,0,0,265.9508455,2,16,33.79937887
751202,0,20400,,94446,CarImp,Other,6,0,0,184.82429,1,16,40.77586435
751164,0,20400,153958,195834,DebtCon,Other,9,0,0,,1,15,31.13462438
842547,0,20400,44746,63433,DebtCon,Office,5,0,0,176.3284966,2,26,36.67687831
930555,1,20400,19265,43962,DebtCon,Office,5,2,0,177.9047071,1,15,35.40463887
747741,0,20400,68928,98587,CarImp,Office,13,0,0,153.5781354,0,13,36.17609184
138603,0,20400,38267,68684,DebtCon,Office,12,0,1,121.4533629,0,22,42.20643322
437516,0,20400,81823,114832,DebtCon,Mgr,18,0,0,234.3920415,4,31,35.20581884
243191,0,20400,132443,204082,CarImp,ProfExe,13,0,0,187.0186916,0,22,36.82188744
344551,0,20400,76305,103430,CarImp,ProfExe,8,0,0,68.44158303,0,16,31.51559341
678664,0,20400,83188,113181,DebtCon,Mgr,25,,0,321.5609396,1,42,37.69667921
374658,0,20400,52109,100316,DebtCon,Office,0,0,4,166.9381999,0,46,35.52622751
54917,0,20400,41985,100096,CarImp,Other,4,0,0,141.0330881,0,14,32.93078188
649192,0,20400,60393,98247,DebtCon,Office,3,0,0,149.5711997,0,22,34.34224939
324381,0,20500,82638,109915,DebtCon,Other,,0,0,176.3666652,1,25,37.86483283
665663,0,20500,93761,94895,DebtCon,ProfExe,1,1,0,118.276051,0,20,33.70161545
306548,0,20500,64123,103728,DebtCon,Office,8,,1,112.5822669,1,17,35.84627282
882544,1,20500,25984,95541,DebtCon,Other,28,1,5,248.4048782,0,21,17.80584889
727649,0,20500,37437,65004,DebtCon,Other,1,0,0,120.4267161,0,17,22.52545512
819423,0,20500,86236,138729,DebtCon,Other,11,0,0,97.86217257,3,14,38.6994411
45104,1,20500,113963,131135,CarImp,Self,3,1,0,243.6806039,1,26,143.949605
210815,0,20500,,130396,CarImp,Other,0,0,0,305.6564224,3,21,31.58225278
835503,0,20500,173061,220886,DebtCon,Office,13,0,0,213.9143599,1,32,43.79573429
310769,0,20500,47130,66415,DebtCon,Office,4,0,0,170.9255245,2,26,33.58241575
704470,0,20500,41899,65418,DebtCon,Office,12,0,2,113.4824598,1,22,43.20659883
722127,0,20500,169689,198931,DebtCon,ProfExe,9,0,0,258.6200419,1,37,26.36612627
974171,0,20500,67852,97944,CarImp,Office,14,0,0,141.0053448,0,14,36.6093894
773358,0,20500,59969,90311,DebtCon,Office,5,,,151.5753417,,15,36.50493346
710166,0,20500,53438,118731,DebtCon,ProfExe,14,0,0,258.5210694,0,20,26.14692719
942441,0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.8666667,1,27,
847933,0,20500,89269,132500,DebtCon,ProfExe,,0,0,203.9,0,21,
715103,1,20500,52031,64975,,Other,2.5,1,3,105.5333333,2,33,
158366,0,20500,87892,136867,DebtCon,Other,10,0,0,96.92964469,3,15,40.16291939
191761,0,20500,80441,100505,DebtCon,Mgr,7,0,0,87.44666334,7,23,38.49506596
267726,0,20500,76620,185666,,Other,8,0,0,360.6400541,1,16,33.75431861
701826,0,20500,39147,58049,DebtCon,Other,,0,0,202.9030543,0,12,38.64601873
111809,1,20500,106839,144460,DebtCon,Other,13,1,1,107.6713817,4,49,39.68708944
228477,1,20500,85884,103546,DebtCon,Other,5,9,0,39.98582958,5,16,34.06826893
228821,0,20500,64113,98322,CarImp,ProfExe,16,0,0,634.4618926,1,23,19.57431626
281731,0,20600,67086,108006,DebtCon,Office,6,,1,116.3286575,2,18,36.96632523
165385,0,20600,91180,98088,DebtCon,ProfExe,2,1,0,125.6768499,0,20,36.53740053
969542,0,20600,69949,101807,CarImp,Other,3,0,0,218.390939,0,13,30.2712393
830260,0,20600,74828,106493,CarImp,Other,5,1,0,204.0744093,1,12,30.22295994
270115,0,20600,,24894,DebtCon,ProfExe,3,0,0,90.91493176,0,18,22.03357993
418369,0,20600,16779,56481,DebtCon,Other,24,0,1,228.0570024,0,24,27.17664772
459732,0,20600,44826,66226,DebtCon,Office,13,0,1,120.4332624,0,22,40.91194986
419548,0,20600,124323,166781,DebtCon,Office,4,,1,381.0256475,,51,37.16904808
869353,0,20600,35530,105838,CarImp,Other,7,0,0,106.162918,0,15,32.09386652
118701,0,20600,91183,138268,DebtCon,Other,12,0,0,113.1666358,3,15,41.20785574
693143,1,20600,52946,83558,DebtCon,Other,0,0,0,65.88287939,0,10,65.14359345
514582,0,20600,62531,96584,DebtCon,Office,1,0,0,146.839968,0,21,33.94558615
622500,1,20600,48500,72000,DebtCon,Other,17,0,0,,0,0,
155955,0,20600,32439,55024,DebtCon,Other,0,,,302.7839495,,24,35.38837972
210451,0,20600,79590,106014,DebtCon,Other,,0,0,180.0541538,2,25,40.69308168
71766,0,20600,138918,175989,DebtCon,ProfExe,5,,,189.9559195,4,42,40.86267837
471569,0,20600,,28635,DebtCon,ProfExe,5,0,0,102.9868632,0,18,19.44718515
624152,0,20600,147855,125839,,ProfExe,4,1,0,97.10958363,3,34,29.69750665
793375,0,20600,185050,234004,DebtCon,ProfExe,3,0,0,313.6044894,0,27,40.04911263
912344,0,20600,114947,173502,DebtCon,Office,4,0,0,219.3368796,4,24,40.54373892
753821,0,20700,80124,99938,DebtCon,Mgr,7,0,0,69.32471958,7,24,38.67963357
474561,0,20700,110307,140902,DebtCon,Office,13,0,1,243.3239163,0,24,41.3367401
134488,0,20700,71408,103991,CarImp,Other,4,0,0,208.3517505,1,12,31.32739444
279312,0,20700,100778,142271,CarImp,,,,,,,,39.98309593
284216,0,20700,41000,65000,DebtCon,Other,26,0,0,305.2666667,3,32,
390244,0,20700,48134,78954,,,,,,,,,37.76048242
769769,0,20700,,64980,CarImp,Office,6,0,0,112.6358603,1,5,17.69314418
952414,0,20700,61710,86749,DebtCon,,2,0,0,114.0118385,0,16,40.76214878
111993,0,20700,107766,146937,DebtCon,Office,12,0,2,223.1378975,0,24,42.54727476
904512,0,20700,72698,96691,DebtCon,Other,,2,0,233.5953067,1,13,42.62634036
824004,0,20700,140776,183621,CarImp,Mgr,7,0,0,315.3743912,0,17,43.85601978
473882,0,20700,69810,100756,CarImp,Other,3,0,0,213.7282918,1,13,32.87190897
213012,0,20700,32817,101720,CarImp,Other,5,0,0,132.9409379,0,15,31.60621741
283003,1,20800,70758,,DebtCon,Other,0,4,2,107.5333333,3,19,
